view,theta_deg,gt_f_mm,gt_cu_mm,gt_cv_mm,gt_source_x_mm,gt_source_y_mm,gt_source_z_mm,gt_camera_euler_x_deg,gt_camera_euler_y_deg,gt_camera_euler_z_deg,unregularized_f_mm,unregularized_cu_mm,unregularized_cv_mm,unregularized_source_x_mm,unregularized_source_y_mm,unregularized_source_z_mm,unregularized_camera_euler_x_deg,unregularized_camera_euler_y_deg,unregularized_camera_euler_z_deg,intrinsic001_f_mm,intrinsic001_cu_mm,intrinsic001_cv_mm,intrinsic001_source_x_mm,intrinsic001_source_y_mm,intrinsic001_source_z_mm,intrinsic001_camera_euler_x_deg,intrinsic001_camera_euler_y_deg,intrinsic001_camera_euler_z_deg
153,-48.23853211009174,1201.9878912528552,197.92379430755528,148.33326160645464,-564.926083880808,-491.57501222020846,35.824739001732894,-92.72074645903128,-0.10476839328682494,-48.937609090564536,1199.7429356903701,202.053143689256,146.52933006496383,-564.4717717335378,-489.9359361801087,36.15014687675649,-92.84078343158508,-0.0839432611013909,-49.208519957149704,1200.8219848204085,199.94466408349274,146.88797643977566,-564.0449351931916,-491.4268230498965,36.75685621832499,-92.86088653043909,-0.16184477173119147,-48.99588052858473
154,-47.834862385321095,1201.9849146971947,197.9063820341919,148.353150120334,-561.6036359097578,-495.3663724264627,35.79307847295229,-92.71791315888336,-0.06990013304224074,-48.55398860094162,1199.744425521677,202.06751087815567,146.53034634520822,-561.0556132747416,-493.84029980678815,36.413147640742864,-92.86073186755877,-0.06036590428502935,-48.814041436835026,1200.8239979093064,199.9452844776584,146.88870792497994,-560.5906040620804,-495.3903754706616,36.67791596331387,-92.8547458263463,-0.13492342729128037,-48.59526659533195
155,-47.43119266055046,1201.9811309423135,197.88950406070535,148.37124781078705,-558.2480174900267,-499.14828713634427,35.724140882977586,-92.71223824655588,-0.03615491216488334,-48.16914637980268,1199.782458143879,202.0684757138025,146.53721877919259,-557.6692787023056,-497.72116834931353,36.307218500807956,-92.85209165800337,-0.030531209200499274,-48.42218962305147,1200.8275998425663,199.94350108678634,146.88908920465664,-557.1223925733046,-499.3256797416721,36.49126390046194,-92.84013219372441,-0.10668642293856508,-48.19602004036956
156,-47.027522935779814,1201.976526323485,197.8731721675074,148.3875061213044,-554.8589397031529,-502.92066502878765,35.61753649859741,-92.70369181014854,-0.0036229032452494486,-47.7830480965082,1199.7863789088426,202.07875315835975,146.539383694771,-554.1761771220982,-501.6235230183081,36.44296825168529,-92.86240392121432,-0.007604018275483561,-48.023480253012636,1200.855237469024,199.9512290680227,146.90229368398826,-553.8647942560991,-502.9751399003772,36.57345116117879,-92.84690475234427,-0.06798853698235112,-47.82487926943044
157,-46.62385321100917,1201.9710973774972,197.85739102949827,148.40190447347854,-551.4362257888628,-506.683205790401,35.473369277340844,-92.69228174666404,0.02762520180105114,-47.39567859696398,1199.8258402561767,202.07919066356726,146.54519124728952,-550.7350545470276,-505.46584952858035,36.26170605686079,-92.8480249996662,0.02423909807728083,-47.63087793220832,1200.8673183612414,199.95315729107676,146.9072933347195,-550.4060160056326,-506.7892600338438,36.539924780738566,-92.84446897110149,-0.03558389972931574,-47.43321420573531
158,-46.220183486238525,1201.9648586145458,197.84215280284127,148.4144715817395,-547.9799106071027,-510.4352584421796,35.2925854663461,-92.67808043660169,0.05755556697839735,-47.00705636301266,1199.8564693548503,202.06528340240027,146.54846669071662,-547.2962440868798,-509.23693929508886,36.1042688700324,-92.83641362881237,0.054305596872658735,-47.24166813325201,1200.9002512770714,199.95260024926836,146.9195992411943,-547.13454406192,-510.4084062802852,36.17302728041124,-92.81642148426785,-0.0015951987181268025,-47.062561520536306
159,-45.81651376146789,1201.9578263743656,197.8274483693965,148.42524117811135,-544.4900559494006,-514.1761381330339,35.07621878865769,-92.66116699044998,0.08613951615529336,-46.617203662836204,1199.850174725736,202.04112739469076,146.54811784721443,-543.6548301941258,-513.1757543973342,35.731221088668235,-92.80818191875765,0.06984533481578889,-46.829994472227604,1200.9369152405875,199.95339154081034,146.93033817220797,-543.7958574021503,-514.0481648744272,35.848859761179355,-92.79159176533156,0.030431339825242917,-46.68719185115298
160,-45.41284403669724,1201.9500169966923,197.8132686110248,148.43424699461767,-540.9667296107879,-517.9051620463867,34.8253050981793,-92.64162071610107,0.11334989264923935,-46.22614315572748,1199.9139215610157,202.04708415816322,146.55503465175877,-540.1869625930464,-516.9016259271104,35.54725962316284,-92.79304000500521,0.1020863735590204,-46.443380445241964,1200.9639113552553,199.9497387784096,146.93605363713007,-540.3855682179022,-517.7284649750337,35.291905879693765,-92.74861742928744,0.05614013828326636,-46.30512011122837
161,-45.0091743119266,1201.9414468212606,197.79960440958723,148.4415227632823,-537.4100057567869,-521.6216497904765,34.540882046836366,-92.61952109062626,0.13916108188651705,-45.83389788059968,1199.9474928217746,202.03491635669832,146.56003036636525,-536.6413685465094,-520.654129192644,35.17947360529234,-92.76470346516709,0.1311439540104377,-46.04908218252236,1200.9917093593167,199.9524928476392,146.9450797771807,-536.8321728178491,-521.4189561779871,35.50624946668297,-92.76546018005664,0.08565080431866211,-45.91553623925028
162,-44.60550458715596,1201.932132187807,197.78644664694332,148.44710221612908,-533.8199652745543,-525.3249237817801,34.22398874273977,-92.5949477313235,0.16354903316603836,-45.440491243664326,1200.0245095271819,202.00229621590995,146.5653151957851,-533.1505362579042,-524.3619946283885,34.29948739281027,-92.69649852528731,0.16046730725186634,-45.65892474529142,1201.0091988361035,199.94796078682475,146.94650285922575,-533.2767456149228,-525.1409810452993,34.9330656694251,-92.72103949200562,0.10634889211484412,-45.522862223794284
163,-44.20183486238531,1201.9220894360633,197.7737862049544,148.45101908518174,-530.1966961080693,-529.0143096213657,33.87566539950368,-92.56798036605639,0.18649128050430644,-45.04594700531101,1200.0315914336345,202.00725803672503,146.56879289795728,-529.5222815116576,-528.042637388295,34.389075236905825,-92.70360061985619,0.18708478458273753,-45.26551870321322,1201.0220309131382,199.94841630112575,146.9481092549172,-529.587700964253,-528.8874536061354,34.85901441776898,-92.71522529477025,0.1283547423509381,-45.12215150205886
164,-43.798165137614674,1201.9113349057675,197.7616139654807,148.45330710246424,-526.5402935772951,-532.6891364640059,33.496952976894406,-92.53869880290786,0.20796696253734212,-44.650289266224874,1200.0893435634164,201.99357607752663,146.57029020138083,-525.8932778110728,-531.7483016656448,33.82582580881531,-92.65949179827051,0.20887071037622368,-44.869060094140764,1201.038121551407,199.94592933540963,146.95005079743422,-525.9819977816971,-532.5414091173001,34.41366937557855,-92.68082425257658,0.14862897506882985,-44.73039583388097
165,-43.39449541284404,1201.8998849366535,197.7499208103834,148.45400000000012,-522.8508606812229,-536.3487373798777,33.088892813004755,-92.5071828991707,0.22795684145777023,-44.25354245277876,1200.1312020299283,201.9800598184795,146.57520237128992,-522.2623513137444,-535.3906901995714,33.39117189287323,-92.62584299481041,0.23396659550702728,-44.47604493718994,1201.0413411236043,199.94016291039213,146.94722399009498,-522.3298170769942,-536.2217694032372,33.59617015214174,-92.61738516843623,0.16266443583793674,-44.334026603112335
166,-42.990825688073386,1201.8877558684562,197.738697621521,148.45313150981306,-519.1285083847399,-539.9924497086727,32.65252624817429,-92.47351252970209,0.24644332096472507,-43.85573130174011,1200.155534536646,201.96836450567207,146.57157834878996,-518.4457293252251,-539.1493202072861,33.00615399442615,-92.59556840929294,0.24622857674947665,-44.06599194792849,1201.0423428270497,199.93847997825344,146.94710422910683,-518.5869573422525,-539.8825477380659,33.293141457731195,-92.59392855543065,0.17901424803632876,-43.93416519306402
167,-42.58715596330275,1201.8749640409105,197.72793528075687,148.4507353639273,-515.3733558892706,-543.6196154059702,32.18889424089223,-92.43776755466762,0.26341046320563477,-43.456880844334904,1200.1754777145447,201.95050446568317,146.57464620181017,-514.6917471286499,-542.798219869943,32.59567160176072,-92.56409127088072,0.2625571465070026,-43.66491719491135,1201.074642673355,199.93845387627252,146.95046020576027,-514.8381597832952,-543.4978635884341,33.187773046005994,-92.58568837135769,0.20729839919448673,-43.53784385084873
168,-42.18348623853211,1201.861525793753,197.71762466994932,148.44684529436648,-511.5855308871406,-547.2295813816997,31.69903697593943,-92.4000277867043,0.2788440046897705,-43.0570163897104,1200.1816051781784,201.9336573610534,146.57407240623624,-510.82192560932896,-546.4991901074706,32.16779695799622,-92.53102064418177,0.2713427974181837,-43.2541498047636,1201.0765770488265,199.9326232500183,146.94771932625082,-511.1494754693837,-547.0654947395506,32.33356510227894,-92.51939403681153,0.21731689781260824,-43.14523992377531
169,-41.77981651376146,1201.847457466717,197.70775667095972,148.44149503315418,-507.7651697996447,-550.8216998305484,31.183993465048182,-92.360372957532,0.292731371154108,-42.65616350784447,1200.2072001205634,201.92136477773101,146.57425696863797,-507.0056035013762,-550.0990193900244,31.81888108251974,-92.50382303143994,0.287316625878919,-42.852790652915125,1201.052729344634,199.9307293266147,146.9447673853575,-507.1861718465738,-550.7823233063257,31.86716046649033,-92.48359055638787,0.22759916592536047,-42.72907226159018
170,-41.37614678899082,1201.8327753995388,197.6983221656492,148.4347183123143,-503.9124179987994,-554.3953285541692,30.644801140372735,-92.31888268404491,0.3050616913635,-42.25434801194597,1200.2071115523297,201.9126413470917,146.5744483204966,-503.10450722548967,-553.711786428629,31.57942645629676,-92.48547246993952,0.3029531174694783,-42.44590737148157,1201.06289191939,199.92642103248116,146.94440114839696,-503.3509567053832,-554.3524133765059,31.343592575871835,-92.44290561390447,0.24471410255129777,-42.32902953446045
171,-40.972477064220186,1201.817495931953,197.68931203587715,148.4265488638707,-500.0274300127712,-557.9498312750424,30.082495441081132,-92.27563643391585,0.315825809828035,-41.851595940396,1200.2399997933921,201.8913713840112,146.57500426265307,-499.23966353693703,-557.2732575263788,31.027563802990034,-92.44259901361279,0.31579823453924805,-42.042920066674206,1201.0741092545363,199.92249520840187,146.94215612841083,-499.56312893407755,-557.8401613875322,30.750564958461926,-92.3967048433338,0.25693558711268666,-41.93584520019727
172,-40.568807339449535,1201.8016354036945,197.68071716350494,148.417020419847,-496.1103697150025,-561.4845779418648,29.498109393398316,-92.23071349074718,0.32501629842109475,-41.447933538279564,1200.2789153577623,201.86860922380447,146.57182189017476,-495.31348577695906,-560.854984293835,30.287048289006147,-92.38473172838586,0.3223127891695961,-41.63485746414943,1201.0735107216574,199.92040204960682,146.9431427198987,-495.58750296129506,-561.41718943458,30.337995791038555,-92.36494738846852,0.2730649396398565,-41.527146416003546
173,-40.1651376146789,1201.7852101544986,197.67252843039313,148.40616671226718,-492.1614104970521,-564.998945026338,28.89267318444273,-92.18419291880348,0.33262746688444633,-41.04338723855799,1200.3183849089746,201.82779262754946,146.5669343139985,-491.4183655491036,-564.3870440588296,29.24455342822905,-92.3037890819632,0.32317183400607863,-41.22967289249792,1201.0653977926,199.9142028376019,146.93732050336857,-491.6810207072254,-564.9132618834706,29.606039214328675,-92.30798014131379,0.27744534592740105,-41.12595927462881
174,-39.761467889908246,1201.7682365241012,197.66473671840174,148.394021473155,-488.1807354251862,-568.4923158112331,28.267213730215023,-92.13615352736304,0.33865537220561154,-40.63798364293467,1200.3161492283816,201.81338691798481,146.56337733088958,-487.38443301114233,-567.9232302727004,28.8682852457914,-92.27470997721548,0.3279569484222988,-40.81838896300171,1201.0799153599428,199.9082426386941,146.9357370080719,-487.7382356417789,-568.3888116135464,28.959501953378886,-92.25771447150505,0.2937323855379516,-40.7247054288548
175,-39.35779816513761,1201.7507308522358,197.65733290939158,148.38061843453409,-484.16853738078527,-571.9640806696325,27.622754238112016,-92.08667383472347,0.3430978268564958,-40.23174950246722,1200.3926917798262,201.78855107042727,146.5567676773267,-483.4887701578899,-571.3780829409187,27.771727859951135,-92.1885700603252,0.340139561678572,-40.41891975684973,1201.071289656465,199.90294926774754,146.9329676223703,-483.808343765277,-571.8120161138311,28.15618046027178,-92.19563638628382,0.2947652513316995,-40.32542576822282
176,-38.95412844036697,1201.7327094786378,197.6503078852238,148.36599132842835,-480.12501918461595,-575.4136373352321,26.960313764350534,-92.03583203190222,0.34595440588167425,-39.824711697979104,1200.397155284534,201.7401745128947,146.55148349205592,-479.4866816251042,-574.8385726425219,26.70240479025055,-92.10620969386031,0.3358276176473506,-40.01010349680504,1201.0434678986142,199.90072496611157,146.9305340927963,-479.6958360737934,-575.2917066171522,27.77004666486416,-92.16587176559747,0.29928721465408253,-39.91270397116635
177,-38.55045871559632,1201.714188743044,197.64365252775735,148.35017388686154,-476.0503937050658,-578.840391163622,26.280906766700234,-91.98370594606791,0.3472264528276961,-39.41689722032571,1200.3728221237252,201.70928914785355,146.54399601917453,-475.37644291886767,-578.2908054877665,26.16565238675447,-92.06524037207247,0.32979969663840475,-39.59695516763573,1201.041698132907,199.89609411087508,146.92969370840257,-475.6342337952144,-578.721139195415,26.972381529839772,-92.10424749795074,0.3073525530785933,-39.50574163311333
178,-38.146788990825684,1201.6951849851876,197.6373577188541,148.33319984185766,-471.9448839504262,-582.2437553844508,25.585542652934052,-91.93037300374473,0.34691708450493475,-39.00833315056971,1200.391600543942,201.70553952133793,146.5454866640179,-471.3975734760935,-581.5762009210487,25.992837090900128,-92.0518048171004,0.34965771493109493,-39.2030533827354,1201.0305525894669,199.8933638658649,146.92765217586654,-471.5395816024391,-582.1317451223301,26.15054599900372,-92.0404917959815,0.3052402658769559,-39.09670638095392
179,-37.74311926605505,1201.6757145448046,197.63141434037482,148.31510292544021,-467.8087231453429,-585.6231513444052,24.875225325416142,-91.87591019382768,0.345031194576157,-38.5990466401203,1200.3571912829652,201.66556093295307,146.53543007374935,-467.24942064136627,-584.9802783889359,25.252735842096158,-91.99494444363377,0.3351526892193753,-38.78893875930851,1201.0526326470651,199.89635033009353,146.92041503578378,-467.4621599834542,-585.4915765418816,25.52958393895585,-91.99177000655725,0.31500787394384155,-38.69379162969119
180,-37.339449541284395,1201.6557937616287,197.62581327417902,148.295916869633,-463.64215479155285,-588.9780087409333,24.15095272225864,-91.82039403045086,0.34157545596639083,-38.18906489089195,1200.3580485595833,201.6483721172746,146.53042000749213,-463.07744208072074,-588.3358302812492,24.775681729235032,-91.95774024140837,0.3386319518280461,-38.378131321903474,1201.0448493911406,199.88760641470233,146.91611960448685,-463.35486019011546,-588.8062600458074,24.76580644618488,-91.93234945458913,0.31644686789540916,-38.289229927514825
181,-36.93577981651376,1201.6354389753965,197.62054540212773,148.27567540645987,-459.4454327130587,-592.3077658466535,23.413716355484063,-91.76390051574836,0.3365583220912432,-37.7784151355384,1200.3556471658947,201.60740795671666,146.5197309123465,-458.83700550456524,-591.728390228618,23.765475903833565,-91.87914366349158,0.3287278517450598,-37.958856867280836,1201.0268019656285,199.89242407396233,146.906431337474,-459.2110791703111,-592.1091448605714,24.127259312534274,-91.88271176081234,0.3138091765567417,-37.88376394235617
182,-36.53211009174312,1201.6146665258434,197.61560160608173,148.2544122679448,-455.21882108588574,-595.6118697244036,22.664500846641143,-91.70650510254947,0.32999002690172025,-37.36712461781574,1200.3807651706425,201.5554759295524,146.50731534627621,-454.742159697605,-595.007664902134,22.29110290848016,-91.76473316960382,0.3207885659417086,-37.55339578260293,1201.0348489160565,199.89317326981524,146.90303297049957,-455.02760602343676,-595.3710277156144,23.787497663049603,-91.85611429574602,0.32563752754958997,-37.47923864201643
183,-36.12844036697247,1201.5934927527028,197.61097276790127,148.2321611861113,-450.9625944526074,-598.8897764328896,21.904283460327093,-91.64828265704945,0.3218825837451944,-36.95522057313048,1200.358125878564,201.55180447784602,146.49831899663536,-450.360899864319,-598.3629859134082,22.008547721280944,-91.74189010820592,0.318187356133679,-37.130448816623414,1201.0066613615795,199.88430618176022,146.8960710873766,-450.7936347983786,-598.647381858872,22.817843841122183,-91.78089887827163,0.31624827065847755,-37.06748100462903
184,-35.72477064220183,1201.5719339957113,197.60664976944656,148.20895589298325,-446.67703772181517,-602.1409512229097,21.134033636077525,-91.58930742149569,0.31224978304413364,-36.54273020932622,1200.3659973006747,201.50569990817684,146.48822056737387,-446.16787412559387,-601.5978260202369,20.78644906669639,-91.64749104124577,0.3065745596190504,-36.72144307757267,1200.9998574817937,199.8869647472813,146.88041450203843,-446.60071875773076,-601.8845004248117,21.68865306379889,-91.69285331365307,0.307968888983989,-36.66174031402562
185,-35.321100917431195,1201.5500065946026,197.60262349257897,148.1848301205845,-442.36244615274296,-605.3648687241339,20.354712519087624,-91.5296529769318,0.3011071887954942,-36.12968068776243,1200.346469285815,201.48920605388,146.48617941499347,-441.8813421265479,-604.7565035817656,20.73341606256896,-91.64379793378113,0.30641881187154585,-36.31335022636419,1200.9782651854794,199.88386368531923,146.87559860261055,-442.2956056777763,-605.1022414604213,21.169375161758957,-91.65257415316275,0.2999542546922318,-36.249941811379074
186,-34.917431192660544,1201.5277268891134,197.59888481915948,148.15981760093877,-438.0191253252612,-608.5610131224278,19.567272490235517,-91.46939220603917,0.2884721338950506,-35.71609910473828,1200.3327030846576,201.45945372198247,146.4736401052167,-437.47065946424556,-608.0285512901486,19.897894482539623,-91.57859122724254,0.29653499596820965,-35.8904329150932,1200.9514235644679,199.86544611478797,146.87592097568293,-437.91929870411803,-608.3330095057711,20.115129752589123,-91.57143452429604,0.2850482813214041,-35.830758920549705
187,-34.51376146788991,1201.5051112189778,197.595424631046,148.13395206607012,-433.6473910954787,-611.7288783277348,18.772656695880425,-91.40859725611617,0.2743637142928847,-35.302012473312686,1200.3320059765676,201.4246844877964,146.46526365025878,-433.18329635949635,-611.1631577509023,18.902155806209706,-91.50134218107735,0.2813891974487497,-35.480701750994996,1200.9281275599174,199.86634822109028,146.86147467669178,-433.5777744968402,-611.5157747942584,19.253430649526045,-91.5043110938295,0.26500060497774225,-35.417960847620556
188,-34.110091743119256,1201.4821759239303,197.59223381010224,148.1072672480018,-429.2475695371927,-614.8679681325203,17.97179857791154,-91.3473395022359,0.2588027819877942,-34.887447705571766,1200.2938869068112,201.40037486644877,146.45525227178248,-428.71735148775775,-614.3344255256385,18.34766851877389,-91.45828989002274,0.2605680992765013,-35.05913824104516,1200.9031331906706,199.85427747210156,146.8581527794071,-429.17592247151015,-614.6722061198675,18.21594915076126,-91.42414302830423,0.2502102392556362,-35.001852859273214
189,-33.70642201834862,1201.458937343707,197.58930323818566,148.079796878758,-424.819996869462,-617.9777963608068,17.165621404526004,-91.28568951062051,0.24181193686906818,-34.472431595392244,1200.2972393878158,201.36430413526955,146.44963517255655,-424.4230312663917,-617.3631042451855,17.45379419577712,-91.38998340874308,0.2506995043421846,-34.65426710115806,1200.8835114599171,199.84776765383072,146.85050619806734,-424.7819061648398,-617.7881054210866,17.14822315054544,-91.34158668962144,0.23271143471327052,-34.58809470646677
190,-33.30275229357798,1201.4354118180431,197.5866237971597,148.05157469036243,-420.36501937057295,-621.0578870078394,16.355037802213037,-91.2237170022708,0.22341551741704116,-34.05699080174903,1200.2804234524367,201.33359459646994,146.43878099637587,-419.94345438176913,-620.4642666721937,16.609615351916176,-91.3246067155722,0.23181236537433628,-34.23433855833041,1200.8642740059454,199.85019407178194,146.83972601121013,-420.32312046956906,-620.8760082552396,16.820806867768752,-91.31559795989729,0.2190783666888002,-34.173075318502306
191,-32.89908256880733,1201.4116156866733,197.5841863688837,148.0226344148389,-415.88299327869714,-624.1077743704194,15.54094928942433,-91.16149081688977,0.20363959027377462,-33.64115183261254,1200.2644468667186,201.30084517496465,146.4209532856932,-415.3507102238823,-623.6071806597038,15.65581739164126,-91.25047263446825,0.20596171460614382,-33.80584526925472,1200.8331921542278,199.84348239346468,146.82496743007533,-415.88332885736514,-623.9255975664472,15.743460852160933,-91.23158162718065,0.18890915377750334,-33.75894296847854
192,-32.49541284403669,1201.3875652893332,197.5819818352183,147.9930097842111,-411.3742846795512,-627.1270031679726,14.724245812407556,-91.09907887713581,0.18251193869749083,-33.22494102948101,1200.2469888338287,201.26906106470534,146.4078454881305,-410.8288800264747,-626.6336765396147,14.890765475705228,-91.19143322349316,0.18442033761085205,-33.38695556511946,1200.8287932831183,199.84429787981628,146.81603727701884,-411.4764124106504,-626.8978847903282,15.05689341616404,-91.17809076196143,0.18070569920675755,-33.35226072880888
193,-32.091743119266056,1201.3632769657556,197.58000107802337,147.96273453050293,-406.8392693813739,-630.1151286544148,13.90580528367938,-91.0365481532426,0.16006204991563136,-32.80838455258941,1200.2269070278735,201.2368591932213,146.39281581323348,-406.29381023632874,-629.6281163978139,13.923390158583533,-91.11686545829028,0.15545096882983145,-32.96811211670195,1200.773596211619,199.83261442575204,146.8071044982434,-406.87509976898133,-629.9091742359876,14.226229859246441,-91.11374787107654,0.1484804251554164,-32.92862097556681
194,-31.688073394495405,1201.338767055679,197.5782349791611,147.93184238573798,-402.2783327775682,-633.0717167209019,13.086493123612058,-90.9739646280396,0.13632110139258335,-32.3915083668361,1200.2003826196278,201.22056911314337,146.37916319377794,-401.6715416608803,-632.6239936509508,13.271680809812775,-91.06634261397485,0.1332446633072434,-32.54483663679936,1200.7579371618458,199.8351051072154,146.79533496130205,-402.2781577665408,-632.9204414010103,13.398477517008681,-91.04938581743939,0.12767317345095344,-32.507585669864156
195,-31.284403669724767,1201.3140518988357,197.57667442048967,147.9003670819404,-397.6918696973492,-635.9963439895379,12.267161805602903,-90.91139326240805,0.11132194602936268,-31.974338228465502,1200.1942129770187,201.197255052056,146.3623335307989,-396.97281873169857,-635.6498161492366,12.310160772641884,-90.99117273987471,0.10813560980512613,-32.11534554059552,1200.738829169372,199.83378254740126,146.7804131067401,-397.82530510564834,-635.7768674090482,12.557565577685338,-90.98343415047752,0.10540297435808492,-32.10194139654866
196,-30.88073394495413,1201.2891478349625,197.57531028387166,147.86834235113372,-393.08028424477277,-638.8885978981624,11.448650405293822,-90.84889796120494,0.08509909631400665,-31.556899672542993,1200.1620519206458,201.19311337872875,146.35580965370815,-392.3323650194717,-638.5856282111525,11.567958894143255,-90.9328758312522,0.07408057961844186,-31.693338807283435,1200.7228602231808,199.82286274602524,146.7757665198767,-393.26296429251465,-638.6414962226131,11.768674730854057,-90.92228197288041,0.08741878546099419,-31.688476783299365
